t,Z,Y
0.0,1.5,1.6
0.01,2.6737943840254266,0.3066456159745732
0.02,1.9830683450242474,0.7604322165732096
0.03,1.9104067543056327,0.6652269727893996
0.04,1.7209302964450053,0.6941027552194636
0.05,1.600372137649452,0.6730078843705164
0.060000000000000005,1.4723698285012814,0.6714129797537417
0.07,1.3618548546478806,0.6651309707570144
0.08,1.2586257480297773,0.6626145919103296
0.09,1.1634054164872594,0.6624123486498698
0.09999999999999999,1.0742434123434244,0.6656738111449787
0.10999999999999999,0.9897519933849153,0.6731808888691454
0.11999999999999998,0.9084999644373486,0.6858977184782206
0.12999999999999998,0.8290778614856192,0.704909824986215
0.13999999999999999,0.7501731075521336,0.7313467927711387
0.15,0.6708286072403313,0.7661139823277276
0.16,0.5910178706801854,0.8092818581638405
0.17,0.5124897330416263,0.859148208734381
0.18000000000000002,0.4391700345070748,0.9116589339647698
0.19000000000000003,0.3758664724778785,0.9614854925432587
0.20000000000000004,0.32558351685827175,1.0046218009150776
0.21000000000000005,0.28817547710475866,1.0399114889827634
0.22000000000000006,0.26142537604014765,1.0682840423368984
0.23000000000000007,0.2426698068798315,1.0913370738931998
0.24000000000000007,0.2296390291542497,1.1105408709307985
0.25000000000000006,0.22063364738492403,1.1270223497846992
0.26000000000000006,0.21444452002881584,1.141588112402315
0.2700000000000001,0.21022658464175298,1.1548015957864963
0.2800000000000001,0.2073916132930943,1.1670539086709797
0.2900000000000001,0.20552959975774504,1.1786167608770195
0.3000000000000001,0.20435387902347588,1.189679521635514
0.3100000000000001,0.20366335786139123,1.2003746548952512
0.3200000000000001,0.20331654719829914,1.2107951297722042
0.3300000000000001,0.203213640625249,1.2210063816254244
0.34000000000000014,0.2032840837543377,1.2310545744338108
0.35000000000000014,0.20347791066449109,1.2409723391482237
0.36000000000000015,0.20375968098201444,1.2507827777642513
0.37000000000000016,0.20410422267249545,1.2605022679755689
0.38000000000000017,0.20449363466165096,1.2701424337191638
0.3900000000000002,0.20491517184403343,1.2797115330706161
0.4000000000000002,0.20535975002149032,1.289215437708756
0.4100000000000002,0.20582088744471363,1.2986583252833837
0.4200000000000002,0.20629395445301474,1.3080431695306112
0.4300000000000002,0.20677564088702013,1.3173720876513042
0.4400000000000002,0.20726357764625652,1.326646586803366
0.45000000000000023,0.20775606749025216,1.3358677391947447
0.46000000000000024,0.20825189334958874,1.3450363065863828
0.47000000000000025,0.20875018169043735,1.3541528289105753
0.48000000000000026,0.20925030502256758,1.3632176874094013
0.49000000000000027,0.2097518122666773,1.3722311496630348
0.5000000000000002,0.21025437896954946,1.381193401733495
0.5100000000000002,0.2107577716733948,1.3901045711326947
0.5200000000000002,0.21126182238904329,1.3989647432497068
0.5300000000000002,0.211766410288864,1.4077739731109817
0.5400000000000003,0.2122714485637293,1.41653229380723
0.5500000000000003,0.2127768749773904,1.425239722537196
0.5600000000000003,0.21328264507086767,1.4338962649459797
0.5700000000000003,0.2137887272681181,1.4425019182416425
0.5800000000000003,0.21429509934720922,1.4510566734357395
0.5900000000000003,0.21480174589323353,1.4595605169549943
0.6000000000000003,0.21530865645779887,1.4680134318011056
0.6100000000000003,0.2158158242275962,1.4764153983855284
0.6200000000000003,0.21632324506014347,1.4847663951302215
0.6300000000000003,0.2168309167846449,1.4930663988997057
0.6400000000000003,0.2173388386944816,1.5013153853114045
0.6500000000000004,0.21784701117836933,1.5095133289580687
0.6600000000000004,0.218355435451967,1.517660203566634
0.6700000000000004,0.2188641133623323,1.525755982111072
0.6800000000000004,0.21937304724526313,1.533800636891908
0.6900000000000004,0.219882239821076,1.5417941395915689
0.7000000000000004,0.22039169411834902,1.5497364613121882
0.7100000000000004,0.2209014134180328,1.5576275726006696
0.7200000000000004,0.22141140121241076,1.5654674434644884
0.7300000000000004,0.22192166117489665,1.5732560433807614
0.7400000000000004,0.22243219713774814,1.5809933413004202
0.7500000000000004,0.22294301307556794,1.5886793056488255
0.7600000000000005,0.22345411309303875,1.596313904323798
0.7700000000000005,0.2239655014157579,1.603897104691775
0.7800000000000005,0.22447718238334124,1.6114288735826159
0.7900000000000005,0.22498916044418893,1.618909177283434
0.8000000000000005,0.22550144015146767,1.6263379815317365
0.8100000000000005,0.22601402615998187,1.6337152515080755
0.8200000000000005,0.22652692322369372,1.6410409518283655
0.8300000000000005,0.22704013619371483,1.648315046535975
0.8400000000000005,0.22755367001663912,1.6555374990936793
0.8500000000000005,0.22806752973312008,1.6627082723755344
0.8600000000000005,0.22858172047662145,1.669827328658721
0.8700000000000006,0.22909624747228774,1.6768946296153926
0.8800000000000006,0.22961111603589532,1.6839101363045563
0.8900000000000006,0.23012633157285425,1.6908738091640079
0.9000000000000006,0.23064189957723863,1.6977856080023381
0.9100000000000006,0.23115782563082823,1.7046454919910246
0.9200000000000006,0.23167411540214866,1.7114534196566213
0.9300000000000006,0.23219077464549948,1.7182093488730557
0.9400000000000006,0.23270780919996242,1.7249132368540427
0.9500000000000006,0.23322522498838297,1.731565040145626
0.9600000000000006,0.2337430280163197,1.738164714618851
0.9700000000000006,0.23426122437095687,1.7447122154625818
0.9800000000000006,0.23477982021997568,1.7512074971764673
0.9900000000000007,0.23529882181038037,1.757650513564065
1.0000000000000007,0.2358182354672755,1.7640412177261318
1.0100000000000007,0.23633806759259088,1.7703795620540888
1.0200000000000007,0.23685832466375004,1.7766654982236705
1.0300000000000007,0.23737901323227936,1.7828989771887662
1.0400000000000007,0.23790013992235343,1.7890799491754643
1.0500000000000007,0.23842171142927296,1.7952083636763094
1.0600000000000007,0.2389437345178714,1.8012841694447836
1.0700000000000007,0.23946621602084572,1.8073073144900222
1.0800000000000007,0.239989162837007,1.8132777460717764
1.0900000000000007,0.24051258192944608,1.8191954106956365
1.1000000000000008,0.24103648032360947,1.8250602541085286
1.1100000000000008,0.24156086510528,1.830872221294497
1.1200000000000008,0.2420857434184566,1.8366312564707925
1.1300000000000008,0.24261112246312785,1.8423373030842756
1.1400000000000008,0.24313700949293243,1.8479903038081582
1.1500000000000008,0.2436634118127001,1.8535902005390974
1.1600000000000008,0.24419033677586657,1.8591369343946609
1.1700000000000008,0.2447177917817544,1.8646304457111864
1.1800000000000008,0.24524578427271232,1.870070674042053
1.1900000000000008,0.24577432173110486,1.8754575581563893
1.2000000000000008,0.24630341167614325,1.8807910360382405
1.2100000000000009,0.24683306166054864,1.8860710448862208
1.2200000000000009,0.24736327926703755,1.891297521113677
1.2300000000000009,0.24789407210461972,1.8964704003493913
1.2400000000000009,0.24842544780469655,1.9015896174388525
1.2500000000000009,0.24895741401694957,1.90665510644613
1.260000000000001,0.24948997840500572,1.9116668006563788
1.270000000000001,0.25002314864186737,1.9166246325790166
1.280000000000001,0.2505569324050925,1.9215285339516046
1.290000000000001,0.25109133737171124,1.9263784357444766
